learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.068542,0
2,8,1,0.201,0.881,0.16,0.058167,0
3,10,4,0.215,0.875,0.15,0.493317,0
4,13,0,0.229,0.865,0.154,0.554291,0
4,13,5,0.229,0.865,0.154,0.249939,1
4,13,6,0.229,0.865,0.154,0.286224,2
4,13,11,0.229,0.865,0.154,0.622711,3
5,9,1,0.22,0.871,0.172,0.623016,0
5,9,5,0.22,0.871,0.172,0.522125,1
6,19,3,0.22,0.863,0.181,0.177704,0
6,19,6,0.22,0.863,0.181,0.916168,1
6,19,10,0.22,0.863,0.181,0.874756,2
7,8,0,0.209,0.866,0.153,0.329102,0
7,8,2,0.209,0.866,0.153,0.269897,1
7,8,6,0.209,0.866,0.153,0.356567,2
8,10,7,0.223,0.887,0.165,0.685516,0
8,10,9,0.223,0.887,0.165,0.321686,1
9,13,7,0.199,0.871,0.156,0.643097,0
10,7,1,0.2,0.876,0.158,0.796967,3
10,7,6,0.2,0.876,0.158,0.87915,58
11,2,1,0.194,0.867,0.189,0.238403,3
12,19,11,0.221,0.877,0.142,0.776276,3
12,19,12,0.221,0.877,0.142,0.546387,58
13,8,7,0.232,0.87,0.181,0.821014,3
14,7,0,0.219,0.871,0.161,0.51828,3
14,7,1,0.219,0.871,0.161,0.980408,58
15,15,3,0.218,0.879,0.17,0.562836,3
15,15,4,0.218,0.879,0.17,0.174774,58
15,15,8,0.218,0.879,0.17,0.36853,81
15,15,9,0.218,0.879,0.17,0.555267,36
15,15,11,0.218,0.879,0.17,0.230072,33
16,8,7,0.201,0.854,0.167,0.926971,81
17,16,4,0.22,0.885,0.159,0.405273,81
17,16,7,0.22,0.885,0.159,0.584534,33
17,16,8,0.22,0.885,0.159,0.582184,94
17,16,9,0.22,0.885,0.159,0.236847,19
17,16,10,0.22,0.885,0.159,0.765472,27
17,16,15,0.22,0.885,0.159,0.970154,12
18,10,7,0.213,0.871,0.173,0.659058,19
18,10,8,0.213,0.871,0.173,0.078766,27
20,16,3,0.203,0.875,0.159,0.636475,19
20,16,7,0.203,0.875,0.159,0.968506,27
22,11,0,0.213,0.886,0.179,0.404144,19
22,11,1,0.213,0.886,0.179,0.788452,27
22,11,2,0.213,0.886,0.179,0.144928,94
22,11,5,0.213,0.886,0.179,0.021118,12
24,12,0,0.204,0.882,0.181,0.05661,12
24,12,4,0.204,0.882,0.181,0.383575,27
24,12,8,0.204,0.882,0.181,0.006561,41
25,15,5,0.222,0.878,0.162,0.526062,12
25,15,13,0.222,0.878,0.162,0.635254,27
26,20,0,0.21,0.877,0.164,0.089478,12
26,20,15,0.21,0.877,0.164,0.339172,41
26,20,17,0.21,0.877,0.164,0.736481,27
26,20,18,0.21,0.877,0.164,0.187683,17
26,20,19,0.21,0.877,0.164,0.769379,59
27,10,4,0.197,0.884,0.171,0.519135,12
28,20,1,0.222,0.858,0.156,0.434631,12
28,20,8,0.222,0.858,0.156,0.750641,41
28,20,9,0.222,0.858,0.156,0.530457,27
28,20,10,0.222,0.858,0.156,0.979553,17
28,20,17,0.222,0.858,0.156,0.616119,59
29,20,3,0.225,0.848,0.187,0.871185,12
29,20,13,0.225,0.848,0.187,0.933838,41
30,13,2,0.214,0.883,0.167,0.93457,12
30,13,11,0.214,0.883,0.167,0.675568,41
31,10,5,0.21,0.878,0.158,0.372223,12
32,15,1,0.224,0.892,0.171,0.71756,12
32,15,7,0.224,0.892,0.171,0.467285,41
32,15,10,0.224,0.892,0.171,0.968384,76
32,15,13,0.224,0.892,0.171,0.688934,8
32,15,14,0.224,0.892,0.171,0.842041,6
33,22,0,0.215,0.885,0.181,0.764496,41
33,22,15,0.215,0.885,0.181,0.50589,76
33,22,18,0.215,0.885,0.181,0.367126,8
35,23,0,0.211,0.883,0.171,0.234344,41
35,23,5,0.211,0.883,0.171,0.559021,76
35,23,8,0.211,0.883,0.171,0.871216,8
35,23,12,0.211,0.883,0.171,0.987885,6
35,23,13,0.211,0.883,0.171,0.69574,22
35,23,14,0.211,0.883,0.171,0.580811,87
35,23,16,0.211,0.883,0.171,0.6745,96
35,23,21,0.211,0.883,0.171,0.085022,48
35,23,22,0.211,0.883,0.171,0.512299,69
36,19,2,0.226,0.864,0.15,0.848145,41
36,19,6,0.226,0.864,0.15,0.51947,76
36,19,16,0.226,0.864,0.15,0.181305,8
37,9,4,0.204,0.862,0.175,0.522156,41
38,27,6,0.186,0.87,0.168,0.74649,41
38,27,7,0.186,0.87,0.168,0.274414,76
38,27,9,0.186,0.87,0.168,0.909973,8
38,27,14,0.186,0.87,0.168,0.749695,6
38,27,25,0.186,0.87,0.168,0.292084,22
40,16,4,0.217,0.889,0.162,0.945679,41
40,16,5,0.217,0.889,0.162,0.724579,76
40,16,6,0.217,0.889,0.162,0.88855,8
40,16,11,0.217,0.889,0.162,0.208069,6
40,16,12,0.217,0.889,0.162,0.537109,84
41,17,4,0.222,0.866,0.147,0.796417,84
42,3,0,0.208,0.883,0.156,0.515961,33
43,19,16,0.208,0.866,0.186,0.491852,33
43,19,17,0.208,0.866,0.186,0.838043,69
44,18,1,0.229,0.874,0.148,0.084229,33
44,18,11,0.229,0.874,0.148,0.609955,69
