learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.219299316,0.05871582,0.633361816,N/A,No Rating Submission
1,4,1,0.238,0.877,0.163,0.321411133,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.086334229,0.476623535,0.188995361,N/A,No Rating Submission
1,4,3,0.238,0.877,0.163,0.185119629,0.756896973,0.626983643,N/A,No Rating Submission
2,8,0,0.201,0.881,0.16,0.559112549,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.176086426,0.619781494,0.219329834,N/A,No Rating Submission
2,8,2,0.201,0.881,0.16,0.031158447,0.14074707,0.261108398,N/A,No Rating Submission
2,8,3,0.201,0.881,0.16,0.794067383,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.517608643,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.605133057,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.486206055,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.776733398,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.159912109,0.698883057,0.375610352,N/A,No Rating Submission
3,10,1,0.215,0.875,0.15,0.171783447,0.669372559,0.90725708,N/A,No Rating Submission
3,10,2,0.215,0.875,0.15,0.817993164,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.090332031,0.847473145,0.883514404,N/A,No Rating Submission
3,10,4,0.215,0.875,0.15,0.780090332,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.563934326,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.147460938,0.530334473,0.874969482,N/A,No Rating Submission
3,10,7,0.215,0.875,0.15,0.095001221,0.295715332,0.956329346,N/A,No Rating Submission
3,10,8,0.215,0.875,0.15,0.355834961,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.480804443,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.115692139,0.56854248,0.591369629,N/A,No Rating Submission
4,13,1,0.229,0.865,0.154,0.617095947,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.710784912,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.032043457,0.531707764,0.83380127,N/A,No Rating Submission
