learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.9815979,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.781890869,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.545654297,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.145996094,0.634552002,0.104949951,2,
2,8,0,0.201,0.881,0.16,0.794464111,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.646026611,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.475860596,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.105407715,0.00112915,0.210388184,N/A,No Rating Submission
2,8,4,0.201,0.881,0.16,0.047851563,0.752532959,0.932647705,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.196166992,0.230499268,0.402557373,N/A,No Rating Submission
2,8,6,0.201,0.881,0.16,0.815368652,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.464538574,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.437011719,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.644348145,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.47769165,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.882904053,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.025939941,0.702636719,0.439910889,N/A,No Rating Submission
3,10,5,0.215,0.875,0.15,0.398590088,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.891387939,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.614898682,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.361053467,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.217895508,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.096466064,0.070526123,0.32131958,N/A,No Rating Submission
4,13,1,0.229,0.865,0.154,0.514160156,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.831176758,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.395782471,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.054290771,0.439605713,0.894927979,N/A,No Rating Submission
4,13,5,0.229,0.865,0.154,0.184661865,0.355377197,0.333618164,N/A,No Rating Submission
4,13,6,0.229,0.865,0.154,0.095550537,0.084442139,0.65637207,N/A,No Rating Submission
4,13,7,0.229,0.865,0.154,0.486572266,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.44152832,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.829559326,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.026763916,0.762054443,0.43270874,N/A,No Rating Submission
4,13,11,0.229,0.865,0.154,0.958068848,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.133026123,0.733581543,0.269592285,N/A,No Rating Submission
5,9,0,0.22,0.871,0.172,0.298828125,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.815734863,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.191345215,0.700653076,0.117370605,0,
5,9,3,0.22,0.871,0.172,0.486328125,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.594329834,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.574707031,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.517547607,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.956176758,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.59576416,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.10736084,0.443969727,0.530578613,N/A,No Rating Submission
6,19,1,0.22,0.863,0.181,0.774597168,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.342315674,N/A,N/A,N/A,No Recommendation Request
6,19,3,0.22,0.863,0.181,0.788818359,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.56451416,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.674346924,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.850524902,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.098602295,0.85168457,0.928833008,N/A,No Rating Submission
6,19,8,0.22,0.863,0.181,0.562957764,N/A,N/A,N/A,No Recommendation Request
6,19,9,0.22,0.863,0.181,0.819366455,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.75012207,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.504211426,N/A,N/A,N/A,No Recommendation Request
6,19,12,0.22,0.863,0.181,0.748199463,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.457397461,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.095245361,0.041015625,0.762878418,N/A,No Rating Submission
6,19,15,0.22,0.863,0.181,0.295593262,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.792388916,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.257080078,N/A,N/A,N/A,No Recommendation Request
6,19,18,0.22,0.863,0.181,0.738800049,N/A,N/A,N/A,No Recommendation Request
7,8,0,0.209,0.866,0.153,0.862884521,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.471252441,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.131286621,0.751617432,0.869598389,N/A,No Rating Submission
7,8,3,0.209,0.866,0.153,0.153167725,0.621246338,0.312438965,N/A,No Rating Submission
7,8,4,0.209,0.866,0.153,0.782806396,N/A,N/A,N/A,No Recommendation Request
7,8,5,0.209,0.866,0.153,0.305236816,N/A,N/A,N/A,No Recommendation Request
7,8,6,0.209,0.866,0.153,0.889953613,N/A,N/A,N/A,No Recommendation Request
7,8,7,0.209,0.866,0.153,0.435760498,N/A,N/A,N/A,No Recommendation Request
8,10,0,0.223,0.887,0.165,0.777709961,N/A,N/A,N/A,No Recommendation Request
8,10,1,0.223,0.887,0.165,0.726226807,N/A,N/A,N/A,No Recommendation Request
8,10,2,0.223,0.887,0.165,0.288665771,N/A,N/A,N/A,No Recommendation Request
8,10,3,0.223,0.887,0.165,0.532440186,N/A,N/A,N/A,No Recommendation Request
8,10,4,0.223,0.887,0.165,0.053894043,0.622314453,0.238952637,N/A,No Rating Submission
8,10,5,0.223,0.887,0.165,0.205963135,0.519378662,0.480010986,N/A,No Rating Submission
8,10,6,0.223,0.887,0.165,0.66506958,N/A,N/A,N/A,No Recommendation Request
8,10,7,0.223,0.887,0.165,0.395172119,N/A,N/A,N/A,No Recommendation Request
8,10,8,0.223,0.887,0.165,0.314788818,N/A,N/A,N/A,No Recommendation Request
8,10,9,0.223,0.887,0.165,0.649047852,N/A,N/A,N/A,No Recommendation Request
9,13,0,0.199,0.871,0.156,0.413482666,N/A,N/A,N/A,No Recommendation Request
9,13,1,0.199,0.871,0.156,0.139129639,0.842956543,0.030426025,1,
9,13,2,0.199,0.871,0.156,0.975524902,N/A,N/A,N/A,No Recommendation Request
9,13,3,0.199,0.871,0.156,0.493652344,N/A,N/A,N/A,No Recommendation Request
9,13,4,0.199,0.871,0.156,0.379425049,N/A,N/A,N/A,No Recommendation Request
9,13,5,0.199,0.871,0.156,0.302337646,N/A,N/A,N/A,No Recommendation Request
9,13,6,0.199,0.871,0.156,0.302307129,N/A,N/A,N/A,No Recommendation Request
9,13,7,0.199,0.871,0.156,0.19140625,0.031005859,0.819366455,N/A,No Rating Submission
9,13,8,0.199,0.871,0.156,0.611114502,N/A,N/A,N/A,No Recommendation Request
9,13,9,0.199,0.871,0.156,0.405792236,N/A,N/A,N/A,No Recommendation Request
9,13,10,0.199,0.871,0.156,0.899383545,N/A,N/A,N/A,No Recommendation Request
9,13,11,0.199,0.871,0.156,0.08026123,0.48626709,0.117218018,4,
9,13,12,0.199,0.871,0.156,0.002532959,0.08505249,0.892974854,N/A,No Rating Submission
10,7,0,0.2,0.876,0.158,0.487548828,N/A,N/A,N/A,No Recommendation Request
10,7,1,0.2,0.876,0.158,0.217041016,N/A,N/A,N/A,No Recommendation Request
10,7,2,0.2,0.876,0.158,0.138458252,0.519866943,0.885467529,N/A,No Rating Submission
10,7,3,0.2,0.876,0.158,0.91494751,N/A,N/A,N/A,No Recommendation Request
10,7,4,0.2,0.876,0.158,0.419219971,N/A,N/A,N/A,No Recommendation Request
10,7,5,0.2,0.876,0.158,0.90512085,N/A,N/A,N/A,No Recommendation Request
10,7,6,0.2,0.876,0.158,0.263031006,N/A,N/A,N/A,No Recommendation Request
11,2,0,0.194,0.867,0.189,0.283508301,N/A,N/A,N/A,No Recommendation Request
11,2,1,0.194,0.867,0.189,0.186309814,0.20526123,0.042907715,1,
12,19,0,0.221,0.877,0.142,0.646270752,N/A,N/A,N/A,No Recommendation Request
12,19,1,0.221,0.877,0.142,0.806243896,N/A,N/A,N/A,No Recommendation Request
12,19,2,0.221,0.877,0.142,0.761108398,N/A,N/A,N/A,No Recommendation Request
12,19,3,0.221,0.877,0.142,0.297729492,N/A,N/A,N/A,No Recommendation Request
12,19,4,0.221,0.877,0.142,0.666931152,N/A,N/A,N/A,No Recommendation Request
12,19,5,0.221,0.877,0.142,0.558654785,N/A,N/A,N/A,No Recommendation Request
12,19,6,0.221,0.877,0.142,0.41305542,N/A,N/A,N/A,No Recommendation Request
12,19,7,0.221,0.877,0.142,0.820220947,N/A,N/A,N/A,No Recommendation Request
12,19,8,0.221,0.877,0.142,0.60345459,N/A,N/A,N/A,No Recommendation Request
12,19,9,0.221,0.877,0.142,0.676177979,N/A,N/A,N/A,No Recommendation Request
12,19,10,0.221,0.877,0.142,0.132629395,0.242492676,0.681243896,N/A,No Rating Submission
12,19,11,0.221,0.877,0.142,0.294006348,N/A,N/A,N/A,No Recommendation Request
12,19,12,0.221,0.877,0.142,0.764068604,N/A,N/A,N/A,No Recommendation Request
12,19,13,0.221,0.877,0.142,0.136322021,0.5730896,0.586242676,N/A,No Rating Submission
12,19,14,0.221,0.877,0.142,0.449676514,N/A,N/A,N/A,No Recommendation Request
12,19,15,0.221,0.877,0.142,0.909057617,N/A,N/A,N/A,No Recommendation Request
12,19,16,0.221,0.877,0.142,0.564849854,N/A,N/A,N/A,No Recommendation Request
12,19,17,0.221,0.877,0.142,0.471160889,N/A,N/A,N/A,No Recommendation Request
12,19,18,0.221,0.877,0.142,0.982543945,N/A,N/A,N/A,No Recommendation Request
13,8,0,0.232,0.87,0.181,0.154785156,0.671264648,0.436157227,N/A,No Rating Submission
13,8,1,0.232,0.87,0.181,0.84954834,N/A,N/A,N/A,No Recommendation Request
13,8,2,0.232,0.87,0.181,0.759246826,N/A,N/A,N/A,No Recommendation Request
13,8,3,0.232,0.87,0.181,0.104431152,0.103912354,0.043701172,1,
13,8,4,0.232,0.87,0.181,0.249359131,N/A,N/A,N/A,No Recommendation Request
13,8,5,0.232,0.87,0.181,0.346710205,N/A,N/A,N/A,No Recommendation Request
13,8,6,0.232,0.87,0.181,0.510131836,N/A,N/A,N/A,No Recommendation Request
13,8,7,0.232,0.87,0.181,0.316711426,N/A,N/A,N/A,No Recommendation Request
14,7,0,0.219,0.871,0.161,0.922821045,N/A,N/A,N/A,No Recommendation Request
14,7,1,0.219,0.871,0.161,0.377746582,N/A,N/A,N/A,No Recommendation Request
14,7,2,0.219,0.871,0.161,0.347900391,N/A,N/A,N/A,No Recommendation Request
14,7,3,0.219,0.871,0.161,0.949859619,N/A,N/A,N/A,No Recommendation Request
14,7,4,0.219,0.871,0.161,0.821289063,N/A,N/A,N/A,No Recommendation Request
14,7,5,0.219,0.871,0.161,0.72052002,N/A,N/A,N/A,No Recommendation Request
14,7,6,0.219,0.871,0.161,0.26574707,N/A,N/A,N/A,No Recommendation Request
15,15,0,0.218,0.879,0.17,0.451690674,N/A,N/A,N/A,No Recommendation Request
15,15,1,0.218,0.879,0.17,0.334533691,N/A,N/A,N/A,No Recommendation Request
15,15,2,0.218,0.879,0.17,0.276519775,N/A,N/A,N/A,No Recommendation Request
15,15,3,0.218,0.879,0.17,0.142730713,0.484771729,0.14956665,4,
15,15,4,0.218,0.879,0.17,0.39364624,N/A,N/A,N/A,No Recommendation Request
15,15,5,0.218,0.879,0.17,0.367584229,N/A,N/A,N/A,No Recommendation Request
15,15,6,0.218,0.879,0.17,0.491241455,N/A,N/A,N/A,No Recommendation Request
15,15,7,0.218,0.879,0.17,0.20904541,0.304870605,0.507781982,N/A,No Rating Submission
15,15,8,0.218,0.879,0.17,0.63369751,N/A,N/A,N/A,No Recommendation Request
15,15,9,0.218,0.879,0.17,0.524169922,N/A,N/A,N/A,No Recommendation Request
15,15,10,0.218,0.879,0.17,0.466491699,N/A,N/A,N/A,No Recommendation Request
15,15,11,0.218,0.879,0.17,0.815673828,N/A,N/A,N/A,No Recommendation Request
15,15,12,0.218,0.879,0.17,0.605072021,N/A,N/A,N/A,No Recommendation Request
15,15,13,0.218,0.879,0.17,0.782592773,N/A,N/A,N/A,No Recommendation Request
15,15,14,0.218,0.879,0.17,0.123352051,0.162322998,0.991973877,N/A,No Rating Submission
16,8,0,0.201,0.854,0.167,0.23046875,N/A,N/A,N/A,No Recommendation Request
16,8,1,0.201,0.854,0.167,0.466644287,N/A,N/A,N/A,No Recommendation Request
16,8,2,0.201,0.854,0.167,0.146087646,0.908660889,N/A,N/A,No Recommendation Follow
16,8,3,0.201,0.854,0.167,0.304534912,N/A,N/A,N/A,No Recommendation Request
16,8,4,0.201,0.854,0.167,0.234191895,N/A,N/A,N/A,No Recommendation Request
16,8,5,0.201,0.854,0.167,0.255249023,N/A,N/A,N/A,No Recommendation Request
16,8,6,0.201,0.854,0.167,0.486785889,N/A,N/A,N/A,No Recommendation Request
16,8,7,0.201,0.854,0.167,0.295288086,N/A,N/A,N/A,No Recommendation Request
17,16,0,0.22,0.885,0.159,0.341674805,N/A,N/A,N/A,No Recommendation Request
