learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,3,0.238,0.877,0.163,0.080688,0
2,8,0,0.201,0.881,0.16,0.249664,0
2,8,5,0.201,0.881,0.16,0.085754,1
3,10,0,0.215,0.875,0.15,0.536316,0
3,10,5,0.215,0.875,0.15,0.868958,1
3,10,6,0.215,0.875,0.15,0.630798,2
3,10,8,0.215,0.875,0.15,0.691437,3
4,13,3,0.229,0.865,0.154,0.476166,0
4,13,10,0.229,0.865,0.154,0.122345,1
4,13,11,0.229,0.865,0.154,0.866119,2
4,13,12,0.229,0.865,0.154,0.475281,3
5,9,7,0.22,0.871,0.172,0.93045,0
6,19,6,0.22,0.863,0.181,0.166565,0
6,19,16,0.22,0.863,0.181,0.69278,1
8,10,5,0.223,0.887,0.165,0.738403,0
9,13,6,0.199,0.871,0.156,0.694733,0
10,7,2,0.2,0.876,0.158,0.701721,0
10,7,5,0.2,0.876,0.158,0.611908,7
12,19,6,0.221,0.877,0.142,0.7052,7
12,19,13,0.221,0.877,0.142,0.567902,96
13,8,1,0.232,0.87,0.181,0.07309,7
13,8,3,0.232,0.87,0.181,0.6315,32
13,8,6,0.232,0.87,0.181,0.544525,67
15,15,0,0.218,0.879,0.17,0.250549,7
15,15,11,0.218,0.879,0.17,0.680664,32
15,15,12,0.218,0.879,0.17,0.05072,67
16,8,2,0.201,0.854,0.167,0.012787,7
16,8,7,0.201,0.854,0.167,0.793091,32
17,16,0,0.22,0.885,0.159,0.227966,7
17,16,4,0.22,0.885,0.159,0.994507,32
17,16,7,0.22,0.885,0.159,0.475677,67
17,16,8,0.22,0.885,0.159,0.252167,87
17,16,9,0.22,0.885,0.159,0.045807,96
17,16,10,0.22,0.885,0.159,0.894745,91
18,10,0,0.213,0.871,0.173,0.113556,7
18,10,2,0.213,0.871,0.173,0.2258,32
19,5,2,0.203,0.874,0.147,0.263763,92
20,16,5,0.203,0.875,0.159,0.222656,92
20,16,11,0.203,0.875,0.159,0.399567,37
20,16,13,0.203,0.875,0.159,0.300751,94
21,6,1,0.224,0.868,0.161,0.892517,92
21,6,2,0.224,0.868,0.161,0.144714,37
22,11,1,0.213,0.886,0.179,0.838104,92
22,11,4,0.213,0.886,0.179,0.845398,37
