learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.540283
1,4,1,0.238,0.877,0.163,0.511597
1,4,2,0.238,0.877,0.163,0.014282
1,4,2,0.238,0.877,0.163,0.107971
1,4,2,0.238,0.877,0.163,0.697449
1,4,3,0.238,0.877,0.163,0.014191
1,4,3,0.238,0.877,0.163,0.077667
1,4,3,0.238,0.877,0.163,0.815277
2,8,0,0.201,0.881,0.16,0.358124
2,8,1,0.201,0.881,0.16,0.078461
2,8,1,0.201,0.881,0.16,0.633484
2,8,1,0.201,0.881,0.16,0.629761
2,8,2,0.201,0.881,0.16,0.358582
2,8,3,0.201,0.881,0.16,0.851166
2,8,4,0.201,0.881,0.16,0.335419
2,8,5,0.201,0.881,0.16,0.70813
2,8,6,0.201,0.881,0.16,0.452942
2,8,7,0.201,0.881,0.16,0.366699
3,10,0,0.215,0.875,0.15,0.875549
3,10,1,0.215,0.875,0.15,0.806519
3,10,2,0.215,0.875,0.15,0.034149
3,10,2,0.215,0.875,0.15,0.511597
3,10,2,0.215,0.875,0.15,0.101471
3,10,2,0.215,0.875,0.15,0.185699
3,10,3,0.215,0.875,0.15,0.056183
3,10,3,0.215,0.875,0.15,0.402344
3,10,3,0.215,0.875,0.15,0.622467
3,10,4,0.215,0.875,0.15,0.406708
3,10,5,0.215,0.875,0.15,0.495667
3,10,6,0.215,0.875,0.15,0.119934
3,10,6,0.215,0.875,0.15,0.810791
3,10,6,0.215,0.875,0.15,0.344025
3,10,7,0.215,0.875,0.15,0.42157
3,10,8,0.215,0.875,0.15,0.621124
3,10,9,0.215,0.875,0.15,0.006561
3,10,9,0.215,0.875,0.15,0.482483
3,10,9,0.215,0.875,0.15,0.304626
4,13,0,0.229,0.865,0.154,0.36438
4,13,1,0.229,0.865,0.154,0.250702
4,13,2,0.229,0.865,0.154,0.79425
4,13,3,0.229,0.865,0.154,0.993042
4,13,4,0.229,0.865,0.154,0.355713
4,13,5,0.229,0.865,0.154,0.40274
4,13,6,0.229,0.865,0.154,0.156067
4,13,6,0.229,0.865,0.154,0.482086
4,13,6,0.229,0.865,0.154,0.440979
4,13,7,0.229,0.865,0.154,0.631866
4,13,8,0.229,0.865,0.154,0.414856
4,13,9,0.229,0.865,0.154,0.323914
4,13,10,0.229,0.865,0.154,0.221405
4,13,10,0.229,0.865,0.154,0.577026
4,13,10,0.229,0.865,0.154,0.714905
4,13,11,0.229,0.865,0.154,0.687286
4,13,12,0.229,0.865,0.154,0.637665
5,9,0,0.22,0.871,0.172,0.552216
5,9,1,0.22,0.871,0.172,0.376404
5,9,2,0.22,0.871,0.172,0.402405
5,9,3,0.22,0.871,0.172,0.302216
5,9,4,0.22,0.871,0.172,0.660095
5,9,5,0.22,0.871,0.172,0.728699
5,9,6,0.22,0.871,0.172,0.094635
5,9,6,0.22,0.871,0.172,0.372375
5,9,6,0.22,0.871,0.172,0.743622
5,9,7,0.22,0.871,0.172,0.060394
5,9,7,0.22,0.871,0.172,0.653534
5,9,7,0.22,0.871,0.172,0.11676
5,9,7,0.22,0.871,0.172,0.006165
5,9,8,0.22,0.871,0.172,0.06073
5,9,8,0.22,0.871,0.172,0.432861
5,9,8,0.22,0.871,0.172,0.700104
6,19,0,0.22,0.863,0.181,0.067322
6,19,0,0.22,0.863,0.181,0.12326
6,19,0,0.22,0.863,0.181,0.523468
6,19,1,0.22,0.863,0.181,0.616943
6,19,2,0.22,0.863,0.181,0.304626
6,19,3,0.22,0.863,0.181,0.308472
6,19,4,0.22,0.863,0.181,0.739349
6,19,5,0.22,0.863,0.181,0.698456
