learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.867126
1,4,1,0.238,0.877,0.163,0.770905
1,4,2,0.238,0.877,0.163,0.013672
1,4,2,0.238,0.877,0.163,0.170685
1,4,2,0.238,0.877,0.163,0.244385
1,4,3,0.238,0.877,0.163,0.886322
2,8,0,0.201,0.881,0.16,0.602875
2,8,1,0.201,0.881,0.16,0.441956
2,8,2,0.201,0.881,0.16,0.136658
2,8,2,0.201,0.881,0.16,0.351044
2,8,2,0.201,0.881,0.16,0.618286
2,8,3,0.201,0.881,0.16,0.656403
2,8,4,0.201,0.881,0.16,0.861572
2,8,5,0.201,0.881,0.16,0.012909
2,8,5,0.201,0.881,0.16,0.967987
2,8,6,0.201,0.881,0.16,0.773712
2,8,7,0.201,0.881,0.16,0.203857
3,10,0,0.215,0.875,0.15,0.984985
3,10,1,0.215,0.875,0.15,0.518768
3,10,2,0.215,0.875,0.15,0.165314
3,10,2,0.215,0.875,0.15,0.104767
3,10,2,0.215,0.875,0.15,0.458588
3,10,3,0.215,0.875,0.15,0.337341
3,10,4,0.215,0.875,0.15,0.856781
3,10,5,0.215,0.875,0.15,0.68042
3,10,6,0.215,0.875,0.15,0.621033
3,10,7,0.215,0.875,0.15,0.612061
3,10,8,0.215,0.875,0.15,0.458618
3,10,9,0.215,0.875,0.15,0.671997
4,13,0,0.229,0.865,0.154,0.244965
4,13,1,0.229,0.865,0.154,0.470184
4,13,2,0.229,0.865,0.154,0.609589
4,13,3,0.229,0.865,0.154,0.512787
4,13,4,0.229,0.865,0.154,0.341339
4,13,5,0.229,0.865,0.154,0.98233
4,13,6,0.229,0.865,0.154,0.882446
4,13,7,0.229,0.865,0.154,0.722534
4,13,8,0.229,0.865,0.154,0.906891
4,13,9,0.229,0.865,0.154,0.428436
4,13,10,0.229,0.865,0.154,0.071136
4,13,10,0.229,0.865,0.154,0.096741
4,13,10,0.229,0.865,0.154,0.586029
4,13,11,0.229,0.865,0.154,0.809326
4,13,12,0.229,0.865,0.154,0.424591
5,9,0,0.22,0.871,0.172,0.726013
5,9,1,0.22,0.871,0.172,0.880951
5,9,2,0.22,0.871,0.172,0.398132
5,9,3,0.22,0.871,0.172,0.148651
5,9,3,0.22,0.871,0.172,0.231567
5,9,3,0.22,0.871,0.172,0.088257
5,9,3,0.22,0.871,0.172,0.657349
5,9,4,0.22,0.871,0.172,0.542847
5,9,5,0.22,0.871,0.172,0.306152
5,9,6,0.22,0.871,0.172,0.944031
5,9,7,0.22,0.871,0.172,0.365967
5,9,8,0.22,0.871,0.172,0.771973
6,19,0,0.22,0.863,0.181,0.788147
6,19,1,0.22,0.863,0.181,0.434296
6,19,2,0.22,0.863,0.181,0.101532
6,19,2,0.22,0.863,0.181,0.908661
6,19,3,0.22,0.863,0.181,0.877258
6,19,4,0.22,0.863,0.181,0.241333
6,19,5,0.22,0.863,0.181,0.207092
6,19,5,0.22,0.863,0.181,0.19281
6,19,5,0.22,0.863,0.181,0.283752
6,19,6,0.22,0.863,0.181,0.533752
6,19,7,0.22,0.863,0.181,0.136261
6,19,7,0.22,0.863,0.181,0.439514
6,19,7,0.22,0.863,0.181,0.123352
6,19,7,0.22,0.863,0.181,0.247284
6,19,8,0.22,0.863,0.181,0.889526
