learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.73291,0
2,8,5,0.201,0.881,0.16,0.445251,7
2,8,7,0.201,0.881,0.16,0.810089,67
3,10,4,0.215,0.875,0.15,0.486816,7
3,10,7,0.215,0.875,0.15,0.886902,67
3,10,8,0.215,0.875,0.15,0.196045,32
4,13,1,0.229,0.865,0.154,0.639343,7
4,13,6,0.229,0.865,0.154,0.474091,67
5,9,1,0.22,0.871,0.172,0.307251,7
5,9,4,0.22,0.871,0.172,0.754883,67
5,9,7,0.22,0.871,0.172,0.524994,32
6,19,3,0.22,0.863,0.181,0.071594,7
6,19,5,0.22,0.863,0.181,0.618469,67
6,19,10,0.22,0.863,0.181,0.80249,32
6,19,17,0.22,0.863,0.181,0.175903,91
8,10,4,0.223,0.887,0.165,0.753021,7
8,10,6,0.223,0.887,0.165,0.95047,67
8,10,9,0.223,0.887,0.165,0.466125,32
9,13,0,0.199,0.871,0.156,0.093597,7
9,13,1,0.199,0.871,0.156,0.419006,67
9,13,3,0.199,0.871,0.156,0.562927,32
9,13,4,0.199,0.871,0.156,0.262268,91
9,13,7,0.199,0.871,0.156,0.596588,87
9,13,9,0.199,0.871,0.156,0.307129,96
10,7,1,0.2,0.876,0.158,0.892303,87
10,7,3,0.2,0.876,0.158,0.529236,67
12,19,1,0.221,0.877,0.142,0.874237,87
12,19,8,0.221,0.877,0.142,0.542725,67
12,19,9,0.221,0.877,0.142,0.378784,96
12,19,11,0.221,0.877,0.142,0.411926,58
12,19,13,0.221,0.877,0.142,0.242096,42
12,19,14,0.221,0.877,0.142,0.251434,92
14,7,3,0.219,0.871,0.161,0.825226,87
14,7,6,0.219,0.871,0.161,0.207428,67
15,15,3,0.218,0.879,0.17,0.518066,87
15,15,4,0.218,0.879,0.17,0.691925,67
15,15,5,0.218,0.879,0.17,0.786682,98
16,8,2,0.201,0.854,0.167,0.582977,98
16,8,7,0.201,0.854,0.167,0.791077,45
17,16,0,0.22,0.885,0.159,0.08078,98
17,16,1,0.22,0.885,0.159,0.56369,45
17,16,7,0.22,0.885,0.159,0.675903,49
17,16,10,0.22,0.885,0.159,0.348022,23
18,10,0,0.213,0.871,0.173,0.744446,98
18,10,7,0.213,0.871,0.173,0.551605,18
19,5,3,0.203,0.874,0.147,0.977631,18
20,16,6,0.203,0.875,0.159,0.48056,18
20,16,14,0.203,0.875,0.159,0.833679,29
21,6,1,0.224,0.868,0.161,0.796753,18
21,6,5,0.224,0.868,0.161,0.701843,29
23,1,0,0.201,0.886,0.163,0.222321,18
24,12,3,0.204,0.882,0.181,0.374023,18
24,12,9,0.204,0.882,0.181,0.60968,29
25,15,11,0.222,0.878,0.162,0.781281,18
25,15,13,0.222,0.878,0.162,0.896545,29
26,20,1,0.21,0.877,0.164,0.227142,18
26,20,9,0.21,0.877,0.164,0.966614,29
26,20,17,0.21,0.877,0.164,0.989471,17
27,10,1,0.197,0.884,0.171,0.053284,18
27,10,5,0.197,0.884,0.171,0.842041,29
27,10,7,0.197,0.884,0.171,0.524139,17
27,10,8,0.197,0.884,0.171,0.849121,81
28,20,8,0.222,0.858,0.156,0.757538,18
28,20,11,0.222,0.858,0.156,0.666443,81
28,20,19,0.222,0.858,0.156,0.210724,44
29,20,1,0.225,0.848,0.187,0.036346,18
29,20,2,0.225,0.848,0.187,0.102142,81
29,20,18,0.225,0.848,0.187,0.19223,44
30,13,6,0.214,0.883,0.167,0.846405,18
30,13,7,0.214,0.883,0.167,0.698456,81
31,10,7,0.21,0.878,0.158,0.331573,18
32,15,11,0.224,0.892,0.171,0.475891,18
33,22,5,0.215,0.885,0.181,0.417786,18
33,22,6,0.215,0.885,0.181,0.723236,81
33,22,8,0.215,0.885,0.181,0.504272,44
33,22,12,0.215,0.885,0.181,0.969666,77
33,22,16,0.215,0.885,0.181,0.857269,29
33,22,18,0.215,0.885,0.181,0.396362,7
33,22,20,0.215,0.885,0.181,0.393463,58
33,22,21,0.215,0.885,0.181,0.522308,93
35,23,7,0.211,0.883,0.171,0.811554,93
35,23,8,0.211,0.883,0.171,0.862885,58
35,23,15,0.211,0.883,0.171,0.467804,64
35,23,18,0.211,0.883,0.171,0.758514,7
36,19,2,0.226,0.864,0.15,0.731537,93
36,19,13,0.226,0.864,0.15,0.248413,34
37,9,5,0.204,0.862,0.175,0.15979,93
38,27,6,0.186,0.87,0.168,0.848022,38
38,27,20,0.186,0.87,0.168,0.428772,44
38,27,25,0.186,0.87,0.168,0.095917,77
39,5,0,0.233,0.878,0.159,0.708557,44
39,5,2,0.233,0.878,0.159,0.424072,77
40,16,0,0.217,0.889,0.162,0.942474,44
40,16,4,0.217,0.889,0.162,0.633636,77
40,16,6,0.217,0.889,0.162,0.522095,41
40,16,7,0.217,0.889,0.162,0.390198,85
40,16,8,0.217,0.889,0.162,0.421906,6
40,16,13,0.217,0.889,0.162,0.929779,27
41,17,3,0.222,0.866,0.147,0.428436,44
41,17,6,0.222,0.866,0.147,0.543793,52
41,17,7,0.222,0.866,0.147,0.045258,85
41,17,9,0.222,0.866,0.147,0.657776,68
42,3,0,0.208,0.883,0.156,0.668549,52
43,19,3,0.208,0.866,0.186,0.638733,52
43,19,4,0.208,0.866,0.186,0.286438,85
43,19,7,0.208,0.866,0.186,0.737244,68
43,19,16,0.208,0.866,0.186,0.806458,66
44,18,3,0.229,0.874,0.148,0.712677,52
44,18,8,0.229,0.874,0.148,0.186249,85
44,18,14,0.229,0.874,0.148,0.733643,45
44,18,16,0.229,0.874,0.148,0.147919,50
45,23,0,0.212,0.857,0.18,0.626617,45
45,23,5,0.212,0.857,0.18,0.77243,50
45,23,10,0.212,0.857,0.18,0.875305,71
45,23,12,0.212,0.857,0.18,0.523651,31
46,15,3,0.215,0.874,0.166,0.857422,71
46,15,5,0.215,0.874,0.166,0.228088,30
46,15,10,0.215,0.874,0.166,0.204773,24
46,15,14,0.215,0.874,0.166,0.23233,26
47,10,2,0.204,0.889,0.168,0.79187,30
47,10,6,0.204,0.889,0.168,0.633026,24
48,11,6,0.235,0.876,0.14,0.616119,30
48,11,7,0.235,0.876,0.14,0.181641,24
49,29,2,0.196,0.879,0.164,0.439301,30
49,29,10,0.196,0.879,0.164,0.237854,24
49,29,18,0.196,0.879,0.164,0.899994,26
49,29,19,0.196,0.879,0.164,0.042206,3
49,29,27,0.196,0.879,0.164,0.742554,35
50,11,0,0.227,0.872,0.161,0.624084,30
51,2,0,0.229,0.874,0.177,0.681519,30
51,2,1,0.229,0.874,0.177,0.886536,24
52,16,0,0.214,0.861,0.158,0.440277,30
52,16,1,0.214,0.861,0.158,0.876373,24
52,16,5,0.214,0.861,0.158,0.036102,26
52,16,7,0.214,0.861,0.158,0.023926,3
52,16,12,0.214,0.861,0.158,0.082306,35
52,16,14,0.214,0.861,0.158,0.515533,34
53,21,8,0.213,0.877,0.152,0.174469,30
53,21,16,0.213,0.877,0.152,0.290466,35
54,20,1,0.213,0.88,0.162,0.370087,35
54,20,7,0.213,0.88,0.162,0.154541,39
54,20,9,0.213,0.88,0.162,0.046692,5
54,20,14,0.213,0.88,0.162,0.827484,54
54,20,18,0.213,0.88,0.162,0.090149,23
54,20,19,0.213,0.88,0.162,0.223694,22
56,12,7,0.225,0.878,0.157,0.80777,54
57,27,0,0.2,0.865,0.169,0.230835,74
57,27,20,0.2,0.865,0.169,0.177002,77
57,27,21,0.2,0.865,0.169,0.016052,6
57,27,23,0.2,0.865,0.169,0.381104,54
58,10,1,0.205,0.87,0.162,0.041168,74
58,10,7,0.205,0.87,0.162,0.799011,77
58,10,8,0.205,0.87,0.162,0.593506,6
59,19,7,0.222,0.869,0.161,0.840668,74
59,19,10,0.222,0.869,0.161,0.081268,77
59,19,12,0.222,0.869,0.161,0.130859,6
59,19,14,0.222,0.869,0.161,0.310455,54
59,19,16,0.222,0.869,0.161,0.262299,2
60,19,6,0.205,0.864,0.158,0.72821,74
60,19,10,0.205,0.864,0.158,0.332153,77
60,19,16,0.205,0.864,0.158,0.600739,6
60,19,17,0.205,0.864,0.158,0.254547,54
61,9,4,0.234,0.885,0.157,0.849426,74
61,9,7,0.234,0.885,0.157,0.392792,77
62,4,1,0.236,0.884,0.168,0.963379,74
62,4,2,0.236,0.884,0.168,0.15802,77
63,14,3,0.217,0.88,0.158,0.468781,74
63,14,4,0.217,0.88,0.158,0.255707,79
63,14,5,0.217,0.88,0.158,0.751862,77
63,14,11,0.217,0.88,0.158,0.14679,80
64,14,8,0.203,0.902,0.153,0.46051,79
64,14,9,0.203,0.902,0.153,0.592712,77
64,14,11,0.203,0.902,0.153,0.515991,80
65,18,1,0.204,0.878,0.172,0.721466,79
65,18,5,0.204,0.878,0.172,0.510101,77
65,18,7,0.204,0.878,0.172,0.994385,40
65,18,12,0.204,0.878,0.172,0.524353,34
65,18,17,0.204,0.878,0.172,0.972809,90
66,17,0,0.211,0.857,0.171,0.713379,77
66,17,4,0.211,0.857,0.171,0.386475,40
66,17,11,0.211,0.857,0.171,0.125061,34
66,17,16,0.211,0.857,0.171,0.149933,90
67,9,0,0.209,0.865,0.155,0.636658,12
67,9,8,0.209,0.865,0.155,0.815826,50
68,17,1,0.222,0.872,0.169,0.475342,12
68,17,11,0.222,0.872,0.169,0.575073,50
68,17,16,0.222,0.872,0.169,0.914032,79
69,19,8,0.226,0.871,0.174,0.695709,12
69,19,11,0.226,0.871,0.174,0.377899,50
69,19,17,0.226,0.871,0.174,0.149841,79
