learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.867126465,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.770904541,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.013671875,0.170684814,0.244384766,N/A,No Rating Submission
1,4,3,0.238,0.877,0.163,0.886322021,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.602874756,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.441955566,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.136657715,0.351043701,0.618286133,N/A,No Rating Submission
2,8,3,0.201,0.881,0.16,0.656402588,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.861572266,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.012908936,0.967987061,N/A,N/A,No Recommendation Follow
2,8,6,0.201,0.881,0.16,0.773712158,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.203857422,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.984985352,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.518768311,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.165313721,0.104766846,0.458587646,N/A,No Rating Submission
3,10,3,0.215,0.875,0.15,0.337341309,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.856781006,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.680419922,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.621032715,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.612060547,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.458618164,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.67199707,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.2449646,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.470184326,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.609588623,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.512786865,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.341339111,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.982330322,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.882446289,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.72253418,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.906890869,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.428436279,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.071136475,0.096740723,0.586029053,N/A,No Rating Submission
4,13,11,0.229,0.865,0.154,0.809326172,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.424591064,N/A,N/A,N/A,No Recommendation Request
