learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,1,0.238,0.877,0.163,0.043915,0
3,10,1,0.215,0.875,0.15,0.461609,0
3,10,2,0.215,0.875,0.15,0.717255,1
3,10,3,0.215,0.875,0.15,0.912506,2
3,10,7,0.215,0.875,0.15,0.422546,3
3,10,8,0.215,0.875,0.15,0.052277,4
4,13,0,0.229,0.865,0.154,0.862946,0
4,13,6,0.229,0.865,0.154,0.490601,1
4,13,8,0.229,0.865,0.154,0.606903,99
4,13,11,0.229,0.865,0.154,0.858093,89
5,9,3,0.22,0.871,0.172,0.154694,54
6,19,4,0.22,0.863,0.181,0.555359,54
6,19,10,0.22,0.863,0.181,0.71106,23
6,19,15,0.22,0.863,0.181,0.1521,45
6,19,18,0.22,0.863,0.181,0.021271,99
7,8,0,0.209,0.866,0.153,0.964172,54
7,8,5,0.209,0.866,0.153,0.303009,23
7,8,6,0.209,0.866,0.153,0.281464,53
7,8,7,0.209,0.866,0.153,0.444,27
8,10,0,0.223,0.887,0.165,0.770294,53
8,10,2,0.223,0.887,0.165,0.215973,27
8,10,6,0.223,0.887,0.165,0.482361,17
8,10,8,0.223,0.887,0.165,0.993164,49
8,10,9,0.223,0.887,0.165,0.238739,99
10,7,2,0.2,0.876,0.158,0.874359,53
10,7,4,0.2,0.876,0.158,0.112396,27
12,19,1,0.221,0.877,0.142,0.046356,53
12,19,3,0.221,0.877,0.142,0.087769,27
12,19,4,0.221,0.877,0.142,0.595215,17
13,8,0,0.232,0.87,0.181,0.679138,53
13,8,6,0.232,0.87,0.181,0.500305,27
14,7,1,0.219,0.871,0.161,0.068481,53
14,7,2,0.219,0.871,0.161,0.088806,27
15,15,3,0.218,0.879,0.17,0.73645,90
16,8,4,0.201,0.854,0.167,0.665131,90
17,16,4,0.22,0.885,0.159,0.881622,90
17,16,8,0.22,0.885,0.159,0.64093,27
17,16,15,0.22,0.885,0.159,0.376465,10
18,10,4,0.213,0.871,0.173,0.126373,90
19,5,0,0.203,0.874,0.147,0.21521,90
19,5,1,0.203,0.874,0.147,0.757568,27
21,6,0,0.224,0.868,0.161,0.998627,90
22,11,0,0.213,0.886,0.179,0.97287,90
22,11,2,0.213,0.886,0.179,0.002228,27
22,11,5,0.213,0.886,0.179,0.363312,10
24,12,4,0.204,0.882,0.181,0.537506,90
25,15,5,0.222,0.878,0.162,0.135468,90
25,15,6,0.222,0.878,0.162,0.404114,12
25,15,8,0.222,0.878,0.162,0.110931,68
25,15,12,0.222,0.878,0.162,0.96698,53
